acc_id,Exp,Playtime,Game_Money_Change,Pledge,Combat
172,0.0,0.9608497414605566,0.35626387497484907,0.0,0.00015730724153895038
173,0.14604720041618782,0.18507858070760835,0.352229624602248,0.047314148437186496,0.007098330354028154
174,0.0008053928468472739,0.4243103492192871,0.352914560136213,0.0367341714822689,0.001975204176542243
176,0.08676204511767252,0.5097175170024706,0.3530230809561281,0.012403952564716192,0.004839836154828247
180,0.0005524911810118978,0.03171247357293869,0.3532494520922736,0.006649710631861932,0.008108806917380851
181,0.00023877584303998555,0.1366310909600346,0.3477432567220974,0.00022308732561794652,0.00041611277846383094
186,0.0002824342142829351,0.6494561756539902,0.35232793986215954,0.0040252571020907525,0.0017602867444646481
192,0.01699759144835891,0.008303828421508442,0.35290886888409667,0.0017651017788866447,6.864694965539914e-05
194,0.08315535899681789,0.06859573600957741,0.35567357457343884,0.002361560900802274,0.002801308010905135
203,0.14963227077433808,0.1869380269492345,0.3556746725170507,0.09261455423027223,0.006683828962044924
204,0.1815671978252623,0.25909982424412237,0.3532378300200442,0.05598836921176633,0.005254296340078254
205,0.012419205839117707,0.30726712346213597,0.35299229720172637,0.007386589436335463,0.009338510743149953
207,0.10018708889827828,0.13668203469268192,0.32932834291359353,0.05842182179749149,0.0029452929734629465
209,0.0,0.9807687409256476,0.3442736508880717,0.0,0.0
212,0.004830603222859457,0.024835069665554387,0.3529143398143062,0.0,6.864694965539914e-05
213,0.0,0.0002801905295601008,0.3529136111206787,5.256877722984e-05,0.0
215,0.00894604657623378,0.8609745536055425,0.35299147081127996,0.13361683167695199,0.03754290778029909
216,0.0,0.9521638350441936,0.3559212142887261,0.0,0.0
217,0.0007056544130283351,0.42864056649430693,0.352491148813471,0.16135090781657987,0.008127647219382429
218,0.009665692737760148,0.05114750757788023,0.3530441177573571,0.0027037939058155123,6.864694965539914e-05
219,0.05017747646418877,0.05639471204055121,0.35287041996192653,0.012947145715929894,0.00021104448308028695
223,0.0028057914844953464,0.23169209607987967,0.35289029246635717,0.0006875012586022144,0.006195342736368728
226,0.001521048145569643,0.16386051606001165,0.35292552298403496,0.028907861014496473,0.0009672899151924666
232,0.0804004453023524,0.2966198833388523,0.3540020533961383,0.06715863597437931,0.040950693889927336
247,0.012394169410489797,0.9369316589826535,0.3530540034656741,0.049813496290577235,0.02168927788651852
250,0.003927982742930199,0.8604651162790695,0.3528911357200443,0.023104485971251247,0.011882088057359234
251,0.0987001168219602,0.18390687485672072,0.35291403453465925,0.07780302497784994,0.0020098014023980375
253,0.0005409449277385457,0.30961053516391135,0.35321771043247696,0.01270747834771626,0.006466678595465439
255,0.0002363437511921171,0.15598970936600526,0.3529215894498262,0.0,0.0
257,0.0006918229736474886,0.6388344073970299,0.3528988120688746,0.008871300928927314,0.0012866191397225336
260,0.00010520264631406776,0.014951985531979921,0.35244246408744156,0.0005755457272420037,0.0
262,0.05579018776750572,0.7765353167426574,0.35226250874660775,0.005585742835296792,0.00037325476161922374
266,0.054468484947453905,0.672661045874831,0.3530155153181395,0.05485877938622085,0.017928721759067175
268,0.07142687591243614,0.044881428462263416,0.35291621988235744,0.00862857355398202,0.00013799907939937095
273,0.00036086556899285076,0.6824677144094344,0.3535749050326019,0.044893140908138084,0.0008612031807009283
276,0.021116517968796218,0.07399577167019025,0.3530692088849218,0.03939898832744716,0.00027670333888731464
280,0.0,0.9954914796607146,0.3480190866436835,0.0,0.0
281,0.00031335527555485457,0.11240734608624771,0.35299255381626005,0.0,0.0
283,0.004794250158108543,0.2921368348658906,0.3537406969924907,0.08074192264043702,0.03712100647160824
284,0.07936424249744287,0.9103390305407676,0.3529334631875946,0.0495998243668746,0.0072131852758285445
287,0.06559891276953927,0.47851448075600506,0.35294975371972753,0.03684133290852877,0.012278660928810652
288,0.044601457135861375,0.26796403372475097,0.35305991613947374,0.007454901489412115,0.0020970748622627677
289,0.0037989783212153973,0.012914236226088283,0.35292015066712484,0.0,0.00021806306034599155
295,0.009965276909844596,0.11212715555668762,0.3499485412616968,0.04529178682722651,0.006689929319972204
298,0.0,0.00022924679691280973,0.352913963049182,0.0,0.0
299,0.0,0.9806413815940292,0.33824308103984674,0.0,0.0
305,0.006654762375666171,0.0373162841641407,0.35292204759841683,0.037043206581982846,0.0005330681256180862
308,0.05223489394068095,0.05461168139789602,0.35288063954408144,0.07729833532580542,6.935212974397183e-05
309,0.0010669073658526752,0.7848646170304898,0.3518477458835383,0.20326733200531005,0.011346680280033689
310,0.00037957864569976356,0.8454621870144424,0.356651602305373,0.23899525425297116,0.020333125481648215
311,0.0021537019850060408,0.8465065335337115,0.3530943499606726,0.008592467720373786,0.00013870425948794366
326,3.948654145205607e-06,0.9277108433734939,0.35696176917617156,0.0,0.0
327,0.0,5.094373264729107e-05,0.352913963049182,0.00025489468601740226,0.0
328,0.0033858141297416463,0.959321429481138,0.3529149231541301,0.0,0.005322051262531974
330,3.3562761971546114e-06,0.0015792557120660228,0.3529120095710445,6.747975101306605e-05,0.0005548170379517746
334,0.002144703148760395,0.08431187753126672,0.3527749173806,0.0009701470337668064,0.00020594084896619741
335,0.0002641165691028717,0.6600779439109503,0.3521294064539213,0.013104580726417295,0.0076999520887764735
337,0.015233974853980117,0.9002776433429274,0.37585018436461076,0.0040315458046932175,0.0020387746758946173
340,0.000690678782930075,0.8588603887006798,0.35298926245992174,0.0036424812178996128,0.0025802559401384576
341,0.04074162061120853,0.15953029878499198,0.3530549083068494,0.037195111832818775,0.012050101687164453
344,0.0,0.9767951297791588,0.3516694248106917,0.0,0.0
345,3.6466239745420286e-05,0.05066354211773096,0.3530062598734468,0.0001844861752582625,0.0002080563892319155
347,0.1173673255281464,0.4186555948954379,0.35290685473495165,0.009056777357953898,0.0014613203732094053
350,0.0004960213790557629,0.5946916630581524,0.3430261896267469,0.09041203936660587,0.01111788244683793
352,0.09127457629275008,0.5108892228533581,0.353387356101125,0.13815868480737975,0.024796151485069105
358,0.021302307485008675,0.2865839680073356,0.3529330357411,0.0001157466148693711,0.008379168292548443
362,0.0,0.9806413815940292,0.3419534522523952,0.0,0.0
365,0.006305462644068801,0.06609949310986016,0.35289979847681235,0.026044751923742337,6.864694965539914e-05
368,0.16019884626100567,0.5158307649201457,0.3529205373302382,0.029230373338253027,0.005503949058812642
371,0.036787625712876616,0.5480526758195571,0.3551421848955763,0.036631317065293226,0.0024338288398685513
372,0.042372952912834765,0.13869431213224992,0.352790549513158,0.018507928280244834,0.002293009040114889
373,0.20628050451946728,0.3769836215899538,0.35294141539704854,0.012161791697767951,0.011682760860138234
390,0.0011294094333601813,0.13971318678519573,0.3523364226221618,0.0005133846641148196,0.00494949106896731
391,0.03836124249846958,0.07651748643623116,0.35168549492926987,0.03779825875873416,0.005107683029607761
393,0.0,0.987849919763621,0.3529385247259749,0.0,0.0
396,0.0010924347996539106,0.07458162459563411,0.35291439709433603,0.0,0.0
400,0.0,0.9972745103033699,0.3491062911206104,0.0,0.0
403,0.10716515071456303,0.4039328561603708,0.35225836570496183,0.16404811174041228,0.012066958789090197
404,0.002007208531004225,0.05654754323849307,0.35291919285337797,0.000554306418957845,0.0
405,0.0,0.9891235130798032,0.35584962882347276,0.0,0.0
409,0.00331524103299345,0.7953844978221553,0.3529231469167494,0.028710448485502936,0.0
411,0.1773432961702874,0.21765709773555092,0.3528910647844554,0.09899046531579359,0.004739665271451807
413,0.0010340683888002483,0.9690262105504468,0.35291109941428245,0.07939789972824869,0.03694279121713819
420,0.15052013911403014,0.11821493160803889,0.35300548407272275,0.022542647238323846,0.007879368691157051
423,0.0037210018471914527,0.9539213938205251,0.3529139172251581,0.02318350611231796,0.03729183694009581
425,0.001093182570555054,0.8926106115795104,0.35300806176571337,0.004335760950630657,0.023122818454790164
426,0.05450606521195169,0.5830764920145699,0.3529179640363539,0.017580085159132612,0.006007335297141204
429,0.17625181608174184,0.5161364273160293,0.35295519046521534,0.007775943138854669,0.010839522280867544
446,2.448725857291991e-05,0.8602868132148038,0.34228008873561194,2.758705679631682e-05,6.864694965539914e-05
449,0.14540739122593324,0.14628492829669626,0.3529515492882788,0.021361515872345506,0.005976971890897271
456,0.049939363788806194,0.2034183244606332,0.3547026873241998,0.08835368736378024,0.0004942618162588365
458,0.002339341294891768,0.9393260144170759,0.3529466764532288,0.06808814225941172,0.002156420320892664
462,0.1413861628934238,0.21011742530375196,0.3529268817579907,0.1337639623792338,0.00881735863600034
473,0.001986454671735756,0.05384752540818666,0.35236739553813407,2.6150768016129912e-05,0.0012158566498014164
474,0.001330613840437045,0.13994243358210853,0.35322254944939735,0.01019167427948813,0.004902242825974982
475,0.0660189921187242,0.2541837540436587,0.3529131167711092,0.2894073787115997,0.01529066209180431
476,0.0,0.9970197916401334,0.3533787635467615,0.0,0.0
484,0.009116273976363751,0.17165490715504722,0.3528973412093565,0.0032744992366518007,0.002156420320892664
487,0.09440231350901813,0.9126060266435722,0.35289545939999234,0.05352278161806633,0.0061932628038792485
488,0.00040446822560824433,0.6729921801370385,0.3523306679495965,0.012446466092252518,0.0035961488452427347
492,0.0,0.9962811075167476,0.3580623275068378,0.0,6.864694965539914e-05
494,0.00251686706373192,0.08555999898112533,0.35271530151697306,0.04114856587065153,0.007314837253894379
506,0.008319894562195104,0.23907893731373692,0.3604116859851582,0.01162180669134414,0.00027670333888731464
510,0.16339767006701386,0.5143024529407265,0.353051950824349,0.13490182122481376,0.007669660258696798
523,0.0010803095187380883,0.18535877123716846,0.3523541861217179,0.0052313283348648714,0.005461991222900096
525,0.03224676000940512,0.10535163911459788,0.353022739017262,0.055232230321750786,0.0002073512091433428
526,0.000941767895054083,0.9045059731526527,0.35298067732905014,0.0,0.0008573093096498813
527,0.0,0.9974273415013115,0.350276996867013,0.0004873509081883505,0.0
528,0.0008379023373012909,0.12909141852823555,0.35301941439268236,0.0,0.002918924087935899
532,0.000714719915149046,0.33992205608904946,0.3528506622008517,0.019108271848088772,0.015163271391177739
536,0.2112255118073655,0.536717695305535,0.3529524351583082,0.019274021997214882,0.012205218074213812
538,0.0007888029563174593,0.46147380218548606,0.3537977923515089,0.06545010050404064,0.07598074402260702
541,0.0014632664830687703,0.35821085610942716,0.3522232494723995,0.062754306323365,0.0041627324031492064
542,0.0,0.988410300822741,0.3509836516135704,1.6424183260017737e-05,0.0
546,0.008676136623515353,0.9398354517435491,0.3529002729387555,0.010384108216558212,0.015518946155560836
550,0.0,0.9762856924526858,0.35456759837678264,0.00048498698194539063,0.0
555,0.11122844532202865,0.41947069461779457,0.3532938553881051,0.22876662240892576,0.061439878150799626
556,0.008244768124528248,0.3292238722331184,0.35288582902313637,0.033626730708125566,0.002427149912192268
560,5.160241063591233e-09,0.09501006138719784,0.3528357648106924,8.353911321866777e-05,0.0
561,0.024877481876282612,0.3810081764690898,0.35293323067649757,0.03017300795953251,0.0019093779472411348
562,0.0011918207543321097,0.2845716905677679,0.3571922831706669,0.13133174834354533,0.01631001978897354
563,0.0010624721411611397,0.2804707200896609,0.3527173698301143,0.13061105920991428,0.03684145853930086
571,0.0007012553849936319,0.21533915790009928,0.3529302290196381,0.001457583112956718,0.00195978096295197
574,0.0,0.9802847754654983,0.3511442369562194,0.0,6.864694965539914e-05
582,0.01051356357297029,0.09259023408645148,0.35273611772135116,0.022776137244438846,6.864694965539914e-05
597,0.08329710013082105,0.1723681194121093,0.35290665246771025,0.24479915811765537,0.01928419895722617
598,0.0,0.981380065717415,0.35529365968909604,0.0,0.0
604,0.1576932561374834,0.20484474897475735,0.35294950810295966,0.08165496988992497,0.016482412372024437
606,0.0005250821455595284,0.5462951170432256,0.35197758211474756,0.013402432388280112,0.003957314619102187
611,0.17305512616982313,0.2333477673909166,0.35470876267328416,0.060351433874707656,0.005561172937367863
612,0.04454893492108904,0.11564227310935071,0.3529317023536535,0.032264619769136936,0.000535498263778183
619,0.0032801080738675253,0.42408110242237435,0.36414935814299837,0.010771069427399131,0.02601019239929741
623,0.1218040335391683,0.28459716243409144,0.35302521021522115,0.2362546354066937,0.0028188782988488774
625,0.08352562862128196,0.49530044066328704,0.3527740012667148,0.11778585048876476,0.016849521234888688
632,0.012656529229951087,0.05272676328994624,0.35275760598086336,0.0,0.00020594084896619741
633,0.0007851350138899976,0.30899921037214395,0.35268061144783275,0.015148604870792368,0.0015590913980784121
635,0.006284182275310589,0.9482156957640284,0.35291618817213294,0.013029016323563947,0.024767109638958257
636,1.6347150775082729e-06,0.9427137726381208,0.3536455906056745,0.0,0.0
637,0.0003855808606652307,0.24677144094347792,0.35292129690925783,0.006972045162479982,0.0006297999963703159
644,0.06834166848257262,0.06362872207646654,0.35291341077804633,0.045111277982709364,0.00021104448308028695
648,0.0,0.27636974961155397,0.4653292187411964,0.05861972356828054,0.00034323474827699564
652,0.14342279785025014,0.8212893858733028,0.35008955882967385,0.045812536316132906,0.004117241983881324
656,0.001183762718686344,0.3213785374054357,0.3530995891129694,0.009971831840016362,0.007367287310580782
661,0.0028601579551414463,0.8923813647825974,0.3531174032938959,0.0,0.019399583497112703
663,0.02424283218866325,0.07300236888356806,0.3530624776107599,0.0121311305334716,0.0002073512091433428
665,0.0,0.9746045492753252,0.35120302203029363,0.0,0.0
667,0.0,0.9635752311571867,0.36261080261114503,0.006181711125010635,0.0
668,0.07870709669275236,0.21368348658906225,0.3528740463835274,0.05640163223649359,0.00915410255905293
674,0.02377766101201576,0.2665121373443032,0.35277781996591984,0.024554810748826456,0.0005648237090658506
677,0.06939524033911319,0.1898163478438065,0.3530206509081424,0.08616504575852517,0.014235869806482393
678,0.0,0.8374385491224942,0.353317998416616,0.0,0.0
687,0.0007715309367714061,0.6771440943477929,0.352427479906581,0.0373561404711757,0.13498987691203246
689,0.0046812727095187886,0.21903257851702784,0.35287045387170424,0.048473482228640286,0.0013665140576428025
691,0.10015288093169844,0.3456786978781934,0.3530840921612818,0.06500515666800746,0.004434068970136822
695,0.00017257065974691927,0.5508545811151582,0.3381889593850335,0.03954243328280507,0.047192987947388826
696,0.09859155222747198,0.21330140859420763,0.35270320021710205,0.00934069817378471,0.0065433584860519825
697,0.0015934876924446136,0.35125703660307184,0.3528626263035952,0.00338219975331078,0.0033568302289454822
698,0.0,0.9962301637841002,0.3518731027904415,0.0,0.0018754623733155881
699,0.0,0.9948037392699762,0.3522154427083974,0.0,0.0
701,0.0006868930268921658,0.9377212868386864,0.3517406444169385,0.017404928600682934,0.037752939626401257
705,0.03203900638529693,0.23956290277388617,0.35293692913346386,0.039344652230214834,0.020487030384414708
710,0.19672620917396175,0.7798211874984079,0.3529117165722359,0.092957867402571,0.03649146061961576
711,0.0,0.9754451208640056,0.3525454251701889,0.0,0.0
712,0.1211251764509181,0.3463664382689319,0.35294652037660346,0.048644936710175286,0.05234331903551116
714,0.0006970933833922851,0.9307674673323316,0.3526066778679484,0.0855515742867304,0.08520441112581165
722,0.0005918234881002075,0.2155938765633358,0.34873790226134294,0.08383544425145731,0.01115006862201475
729,0.0002515878120062921,0.13377824193178636,0.3528448922230624,0.0,0.0012441072548600566
730,0.004202642383848319,0.2725999133956544,0.35296731055293606,0.0,0.02011743141941924
731,0.03595060102927131,0.8932474082376014,0.3529417304830366,0.006794928507190454,0.0618147047618735
735,0.000549961466663435,0.46784176876639744,0.35290384666272884,0.031498537483538064,0.012447123932254112
736,0.020184764906040636,0.03981252706385797,0.35295648169455984,0.009880603389624517,0.0
737,0.0,0.9615884255839425,0.35397637352151495,0.0,0.0
744,0.07861544268611016,0.03181436103823327,0.3529198778308867,0.01676514350150088,0.0043461947373456995
745,0.006556664681237308,0.15517460964364854,0.35286086198702826,0.051899229628301756,0.012120164459933379
748,0.003996943183605258,0.9259532845971624,0.3529138797411066,0.017556263353623293,0.030288007975681555
753,0.009495875029983253,0.9671412924424971,0.3529139077854092,0.0201360527282624,0.020072539158366525
758,0.0006986965859130291,0.0877760513512825,0.35291762063111903,0.005511231510533093,0.00020594084896619741
760,0.0,2.547186632364553e-05,0.352913963049182,0.00044982152154721935,0.0
762,0.0011628801320927166,0.8170101123309302,0.3536750545365408,0.010620211058955886,0.024987056751546406
765,0.049542904925077076,0.037137981099875185,0.3529017818322134,0.00019665543970382484,0.0
766,0.002833070770742509,0.00838024402047938,0.35291363540741133,0.0077156730557949435,0.0
768,0.0009153395466103038,0.716217937288265,0.3531109622691011,0.0039414800810037365,0.03392189100616682
775,0.00029299477138671566,0.07621182404034742,0.3526545501340347,0.007671852821414932,0.0072049223122691575
777,0.039120493764939805,0.11648284469803104,0.3530806988923144,0.06104232901396154,0.00041540759837525827
778,0.0022027320924684272,0.9409307419954657,0.3529081199362506,0.04402519596387669,6.864694965539914e-05
783,0.003157303632867381,0.9687714918872105,0.3529137663724715,0.02474704055850388,0.008914674063719485
784,0.007329238708452899,0.8601085101505389,0.35282004277139956,0.10681354843268966,0.030652423448661908
785,0.001169326666115617,0.2327109707328256,0.3529896300602412,0.016772385646466593,0.0002759981587987419
787,0.0,0.9906008813265748,0.3511657215498097,0.0,0.0
792,0.0012056845466108727,0.5160600117170585,0.35295803916148305,0.00476008549445691,0.0007214257705162282
794,0.02684747007192004,0.7000687740390739,0.3528851604506282,0.004292026374596925,0.005792404948939296
795,0.00043261731565271067,0.3323569117909268,0.35276416156571777,0.18204210016992356,0.011500541143294688
797,0.0006463812101278616,0.819990320690797,0.3512744974262416,0.005573757668506223,0.0088325170104808
799,0.0024878563574693958,0.961537481851295,0.3529241376321454,0.01065323338212849,0.0
800,0.0004628481477340402,0.5690924374028884,0.33203468538482517,0.23275212306682713,0.28199204036838665
804,0.009858446907601067,0.18627575842481967,0.3529756515334085,0.04230846775234888,0.019657820993654727
805,1.3821583560802265e-07,0.9682111108280903,0.35290777680595986,0.0,0.0
811,0.0,0.9971726228380753,0.3517852698676377,0.0,0.0
812,0.00042007908949064467,0.1379301561425405,0.3541736670233154,0.00024944721415925546,0.008617779540688285
813,0.17015050974585877,0.2738735067118366,0.3529329459260132,0.0570318487021533,0.016910804896288094
817,0.011089680644743999,0.963269568761303,0.352923925650211,0.00722203359778905,0.013390990725925185
819,0.0003429705975408363,0.7609974782852337,0.35325347562486525,0.18334031164412395,0.17545817562408209
820,0.09654786109290474,0.3588985965001656,0.3524835723610128,0.05241225902939924,0.00048123382767636664
826,0.08848664514527813,0.084362821263914,0.3529637825613385,0.07689317861441472,0.012952577894949278
833,0.0727157916445129,0.7764079574110393,0.3529291168705789,0.02325222274455993,0.00919709762892908
839,0.0022139871501427742,0.8201686237550624,0.35495210473666894,0.034544252092002306,0.0047292548000049395
848,0.0017656616148351398,0.8756208767416389,0.35354036719086884,0.004464346882877276,0.008045410832756205
849,0.10499035113771009,0.6321353065539111,0.35305968821077904,0.014321670925385829,0.040293303025380464
850,0.0032398216420901167,0.8012430270765937,0.3529054824887329,0.03428041430448475,0.0020184212414932927
856,0.1109986087482455,0.4181461575689652,0.35222061312465835,0.10984050551281963,0.013528709941216115
858,0.12466591872402603,0.1953946865686848,0.35334430470564565,0.09192539584082826,0.008015547580874046
862,0.0,2.547186632364553e-05,0.352913963049182,0.0,0.0
868,0.0008928862680022155,0.32471535189383327,0.35361039867182475,0.0006261532224130994,0.0002759981587987419
875,0.0019335985065128062,0.1488321149290608,0.3538024642940382,0.002760853707481824,0.004157279280371641
878,0.12044171451701421,0.5948190223897704,0.3529245867992274,0.033388782728401234,0.005236855326452501
880,0.0002243402935868918,0.906925800453399,0.35254032633105314,0.03642885862046779,0.07935790871973956
881,0.02614745945010736,0.9291882116202653,0.3524445856480986,0.019899859093566372,0.01529450439914401
882,0.159677481772853,0.563310323747421,0.3530426725592924,0.032899550571355796,0.00042051123248934785
883,0.0011785514828418137,0.31495962709187697,0.3529639707147805,0.006281119327055964,0.018156674429007143
899,0.0013549286976710464,0.2784584426500929,0.3538020792805897,0.010886953307854465,0.000978115767175391
900,0.0057352795404996045,0.11164319009653838,0.3531595668947369,0.008135258174396746,0.00013799907939937095
906,0.0014674253227302183,0.4207697598003006,0.3529197816004366,0.002529295554286087,0.004961612220162433
908,0.0,0.9434015130288592,0.36076430569803636,0.0,6.864694965539914e-05
912,0.0,0.9651799587355763,0.3517625081585022,0.0,0.0
924,0.0,0.9175475687103591,0.32055773114874464,0.0,0.0
929,0.0,0.9806159097277055,0.36136845421110736,0.0,0.0
932,0.09317631419155954,0.13163860516060008,0.3529170424235859,0.006098606647190644,0.01451458723465024
935,0.00030255899686328726,0.6266079115616802,0.35311049403922523,0.058052806481460884,0.0033986073657521045
941,0.0949552845985873,0.38808935530706334,0.3529346805486127,0.11407674866466878,0.0007746584290830951
944,0.0029495532261889675,0.15698311215262742,0.3447313673581535,0.04630760123507079,0.002501065429346805
945,0.0008021118242000905,0.8946483608854021,0.3528876849877511,0.04460931932997791,0.037156597425783866
951,0.025518189960771206,0.05759188975776255,0.35291048408928993,0.06493715042940609,0.0011465045200574446
955,0.11508589886987874,0.22603734175603038,0.3529207819388776,0.04532447675647641,0.016854924409142172
956,0.012361052681775703,0.28365470338011656,0.37621304143936507,0.05406095480297167,0.014889020502310026
957,0.03303665141423069,0.4741333197483378,0.35290663285502805,0.006711174961663651,0.027047082121202486
964,0.0011031064029408395,0.8836954583662349,0.3539031393995309,0.10224665454631239,0.03203277386211028
967,0.11739080874663714,0.4887286991517867,0.35291546644375704,0.010564591196184862,0.04141973593078549
968,0.0008763730712574443,0.8790341068290074,0.35300902828602476,0.046705107113855185,0.04266062431582353
969,0.022737470577657445,0.04819277108433736,0.352883322815623,0.028589155529065796,0.0
973,0.0008219616125029052,0.21029572836801746,0.3497787445570661,0.03775222909112,0.0038437711492273225
981,0.12118840475872,0.32873990677296905,0.35458301806916603,0.022314197609189738,0.0020894692353300693
983,0.0,2.547186632364553e-05,0.352913963049182,0.0,0.0
984,3.948654145205607e-06,0.14348302300109528,0.352913963049182,0.0,0.0
988,0.10020223087315955,0.38034590794467504,0.3519936619480188,0.014888685388993128,0.0017685581474874731
989,0.002549553375558848,0.16342749433250975,0.3528648902853184,0.03985598317848378,0.013602866160038092
992,0.002860108590639546,0.976769657912835,0.3528949891538595,0.008317248395253244,0.005413532274769816
998,3.930555848175643e-05,0.013882167146386815,0.35302736632719217,0.006063711958823953,0.0
1001,0.13802272276630156,0.9256221503349549,0.35293321738753064,0.009432004178999438,0.02047211827523482
1005,0.0004913208993911223,0.7774268320639848,0.3517793853297887,0.014359214014597553,0.014361436186796112
1007,0.0017964082290888295,0.17636720242492165,0.3503538399974688,0.023398213225011365,0.004107235312767249
1015,0.0018922001728022683,0.43775949463817215,0.3528345555147025,0.0008386524251532006,0.013911770956201667
1017,0.0020786978736736282,0.9519855319799283,0.35318250585119665,0.04316534911070067,0.020538565526589943
1021,0.001303384655091898,0.3673552561196158,0.3526302343489538,0.002231797249547627,0.01557991626056625
1022,0.11984473588746818,0.2957793117501718,0.35292075132842965,0.1097541008749587,0.007204683110394474
1023,0.05426187438087784,0.9377722305713337,0.3527487185030823,0.01038138277492828,0.028110173870739844
1026,0.07322737097668924,0.06592119004559463,0.3529248420390403,0.06320436365389652,0.005774347779412208
1029,0.0007907587392344565,0.01367839221579765,0.35284581557714334,1.3025656656606648e-05,0.0
1033,0.0025279112088153113,0.17766626760742754,0.3457368255340708,0.02553698889016278,0.0004183956922236297
1034,0.0,0.9949565704679182,0.3524816592080164,0.0,6.935212974397183e-05
1037,0.0029093503237056276,0.9007106650704295,0.3529530355446689,0.0021962550555460958,0.005066771626049956
